Column1;Unnamed: 0;food;Caloric Value;Fat;Saturated Fats;Monounsaturated Fats;Polyunsaturated Fats;Carbohydrates;Sugars;Protein;Dietary Fiber;Cholesterol;Sodium;Water;Vitamin A;Vitamin B1;Vitamin B11;Vitamin B12;Vitamin B2;Vitamin B3;Vitamin B5;Vitamin B6;Vitamin C;Vitamin D;Vitamin E;Vitamin K;Calcium;Copper;Iron;Magnesium;Manganese;Phosphorus;Potassium;Selenium;Zinc;Nutrition Density
498;498;pickled pork hocks;48;3;9;15;3;0;0;54;0;252;3;192;55;56;58;61;66;3;20;47;0;0;47;0;54;63;3;17;18;17;133;89;7;14146
499;499;pork boston roast cooked;705;494;183;217;46;0;0;605;0;2253;2;1506;61;17;84;41;9;106;17;6;18;29;5;0;734;3;38;472;52;5161;8698;22;104;188948
500;500;canadian style bacon grilled;43;2;7;9;2;3;0;57;0;136;4;145;0;2;70;30;54;16;1;1;0;48;61;0;24;43;2;49;23;696;917;58;4;106
501;501;ham steak;70;24;8;11;3;0;0;111;0;257;7;412;0;5;64;80;1;29;4;2;184;0;0;0;23;50;6;108;11;1482;1853;68;12;348
502;502;pork backfat;3683;4023;1461;1903;469;0;0;132;0;2586;64;349;32;4;72;35;2;45;5;2;5;3;0;0;91;94;8;91;82;1724;2948;63;17;425932
503;503;bacon baked;44;35;11;15;4;1;0;29;0;87;2;1;0;52;90;95;53;58;9;77;84;0;0;38;47;8;54;1;24;78;41;437;3;6673
504;504;pork arm picnic raw;5298;3434;1136;1473;679;0;0;5136;0;172940;23;187590;1;161;0;40;68;124;279;121;0;64;58;0;3294;2;156;4941;3;549000;1133690;6;59;12021
505;505;salt pork raw;212;228;83;107;27;0;0;14;0;243;8;31;0;54;11;49;10;5;78;48;0;35;0;0;17;53;1;2;73;147;187;56;3;260
506;506;pork arm picnic cooked;5292;3227;1093;139;627;0;0;5603;0;193670;22;135190;7;99;1;86;73;1195;27;78;0;62;59;0;3603;24;207;4954;5;540480;803960;7;698;1264074
507;507;pork top loin chops cooked;270;112;43;49;17;0;0;394;0;972;64;843;62;20;7;0;67;3;134;14;7;0;43;3;0;162;1;12;311;52;2984;3524;79;51481
508;508;ground pork raw;329;265;98;118;24;0;0;211;0;90;33;763;34;9;55;5;3;54;8;5;9;0;0;0;175;80;11;238;83;2188;3588;39;28;6715
509;509;pork shoulder raw;1070;816;283;363;87;0;0;779;0;3221;3;2904;87;35;77;34;12;174;33;16;32;25;9;0;68;4;48;816;83;8256;136990;1;122;235572
510;510;pork chitterlings cooked;66;58;27;2;3;0;0;35;0;784;78;192;0;0;99;24;56;93;65;59;0;0;0;83;0;71;56;4;25;33;187;4;70;9329
511;511;pork breakfast strips cooked;52;41;14;19;6;1;0;33;0;119;2;3;0;39;20;20;73;9;1;68;0;66;57;0;16;54;2;29;85;299;527;61;4;93
512;512;pork blade roll roasted;1079;883;315;415;94;14;0;65;0;2519;37;2112;0;17;32;7;11;89;29;8;12;0;0;0;263;3;33;489;98;5866;7294;1;92;1963
513;513;pork tail cooked;1089;985;342;464;108;0;0;468;0;3548;93;1284;0;2;2;61;2;31;12;7;0;0;0;0;385;2;22;193;87;1293;4318;87;45;1860
514;514;pork centre rib roasts raw;275;97;33;4;11;0;0;44;0;1131;1;1462;0;1;0;94;4;135;15;15;0;72;3;0;485;1;12;505;53;4363;7252;50;4;1034
515;515;pork centre rib roasts roasted;1942;1149;426;484;194;0;0;2113;0;6107;7;4523;8;41;41;0;18;23;743;116;38;0;94;16;0;1488;7;75;1644;63;180090;212980;3;3315
516;516;minced ham;55;43;15;2;5;4;0;34;0;147;3;12;0;1;94;59;73;9;94;81;0;58;12;0;21;29;2;34;74;33;653;48;4;104
517;517;ham roasted;316;213;71;99;25;6;0;287;0;868;13;853;0;11;33;54;4;74;1;4;196;0;0;0;112;2;19;238;84;3402;4998;53;35;833
518;518;pork loin raw;232;147;51;66;16;0;0;231;0;737;3;783;49;11;13;19;3;54;8;6;7;44;2;0;211;37;9;246;66;2305;4165;13;2;60563
519;519;pork backribs roasted;2564;1889;685;816;31;0;0;202;0;7375;8;4813;17;23;4;0;80;29;67;111;36;0;68;22;0;4039;9;81;1493;65;144870;210720;3;3971
520;520;pork belly raw;2350;2405;877;112;256;0;0;424;0;3266;1;1667;95;18;88;75;11;211;12;6;14;0;18;0;227;2;24;181;10;4899;8392;85;46;309486
521;521;ham raw;266;182;6;87;21;46;0;238;0;546;15;932;0;13;21;34;3;45;6;7;0;54;3;0;84;75;12;196;63;245;4424;65;23;51697
522;522;ham extra lean;45;23;8;11;3;6;0;51;0;148;4;187;0;2;22;97;28;14;1;1;0;94;40;0;2;75;3;5;49;661;832;41;6;103
523;523;pork feet pickled;635;455;134;258;36;29;0;528;0;3765;43;3402;98;31;61;3;85;1;12;58;0;10;1;0;1452;2;14;499;49;3946;59;3;9;245019
524;524;pork shoulder cooked;394;289;106;128;28;0;0;314;0;1215;1;74;4;8;65;7;4;54;8;4;7;7;3;0;324;2;18;243;84;2862;4442;26;5;95226
525;525;pork top loin roasts roasted;1628;748;241;298;85;0;0;2243;0;6784;4;5407;7;11;46;0;51;2;602;57;59;0;17;9;0;594;7;54;212;52;189100;295950;3;3064
526;526;pork skin;154;89;32;42;1;0;0;173;0;269;5;5;37;9;0;36;34;4;1;96;1;0;1;0;85;33;2;31;66;241;359;62;2;3503
527;527;pork country style ribs cooked;235;152;54;66;18;0;0;228;0;886;49;464;98;4;0;16;2;48;12;4;0;90;1;0;292;72;12;198;25;1737;2477;26;36;68402
528;528;pork blade steak raw;664;437;154;184;56;6;0;676;0;2437;6;2765;0;19;0;10;13;148;56;19;0;83;8;0;59;5;38;707;0;8292;153660;1;111;1747
529;529;pork tenderloin cooked;153;62;22;25;6;0;0;227;0;714;91;464;17;7;51;14;3;38;7;4;8;0;0;0;38;45;11;266;72;2204;3374;82;22;34679
530;530;pork loin cooked;213;121;45;54;1;0;0;242;0;712;77;519;8;6;66;24;2;39;6;3;5;7;2;0;187;6;1;169;33;1611;3329;20;21;56575
531;531;pork ears cooked;184;12;43;55;13;2;0;177;0;999;2;806;0;4;0;0;70;6;51;66;0;0;0;0;20;86;17;78;86;266;444;44;2;516
532;532;pork tongue cooked;626;43;149;202;45;0;0;557;0;3373;3;1314;0;7;19;77;12;123;12;5;39;0;0;0;439;3;115;462;54;4019;5475;40;105;1580
533;533;pork spareribs raw;3593;3035;977;1108;513;0;0;2006;0;103760;11;775;0;41;0;55;33;605;81;74;0;84;48;0;1946;1;118;2075;1;182880;313870;3;324;7105
534;534;ham patties grilled;205;185;67;88;2;1;0;8;0;432;6;308;0;2;34;46;1;19;2;85;0;56;3;0;54;43;1;6;45;606;1464;28;11;339
535;535;chicken skin roasted;508;456;128;191;96;0;0;228;0;93;28;451;83;21;80;99;1;63;8;1;0;26;4;32;157;34;17;168;83;140;1523;2;14;85844
536;536;turkey breast raw;3554;1589;432;602;376;0;0;4956;0;147160;13;158590;15;13;2;4;26;1177;141;109;0;0;0;0;2943;17;272;5434;4;421100;622600;5;355;976092
537;537;ground turkey raw;169;87;23;3;25;0;0;224;0;787;47;825;41;37;73;80;2;77;11;6;0;86;1;0;217;1;12;262;96;228;2702;25;27;54095
538;538;chicken wing cooked;52;35;1;14;8;0;0;48;0;147;86;131;41;36;71;92;97;1;1;86;0;22;52;92;25;95;2;34;41;254;292;92;3;11058
539;539;turkey roast roasted;209;78;26;16;22;41;0;288;0;716;9;916;0;58;54;79;2;85;11;4;0;84;5;90;68;37;22;297;66;3294;4023;81;34;497
540;540;pheasant meat raw;1448;743;216;346;94;0;0;1816;0;568;3;5422;4;6;64;15;11;514;74;53;424;0;0;0;96;5;92;160;1;171200;194400;1;77;4039
541;541;chicken back raw;188;17;49;72;36;0;0;83;0;466;43;343;87;22;84;26;63;29;5;1;9;0;2;30;77;66;6;89;24;667;85;9;7;34564
542;542;chicken back cooked;93;65;18;26;14;0;0;8;0;281;91;219;5;26;35;52;35;16;3;48;0;84;74;51;65;52;4;58;16;432;522;55;7;21425
543;543;chicken leg fried;431;255;68;104;61;138;0;344;5;1422;4;823;70;2;89;56;3;86;16;4;0;0;0;0;284;1;22;316;43;2402;2986;41;34;104858
544;544;chicken feet cooked;975;662;178;249;135;9;0;88;0;381;3;2985;1;3;4;11;9;18;0;52;0;68;12;36;3992;5;41;227;0;3765;1406;33;31;5585
545;545;turkey steak fried;179;108;28;44;28;109;0;91;0;41;5;316;92;75;71;88;1;13;3;1;0;0;0;0;9;10;14;96;28;1498;1664;13;9;41229
546;546;turkey taco meat cooked;271;139;32;47;39;55;0;307;0;1299;12;1281;0;1;51;62;6;55;11;5;0;0;5;89;1263;72;33;494;3;3294;5435;67;46;1797
547;547;chicken leg raw;736;549;15;228;115;6;0;563;0;3199;3;2315;18;3;53;96;5;163;34;11;7;33;8;96;31;2;24;654;88;5332;6983;91;51;145973
548;548;chicken meat raw;1978;1386;397;574;297;0;0;1711;0;690;6;6071;4;6;39;69;11;626;84;32;147;54;28;54;1012;4;83;184;2;135240;173880;1;121;4343
549;549;chicken neck cooked;94;69;19;27;15;0;0;75;0;266;85;235;65;50;78;79;35;13;2;33;0;87;1;32;103;65;9;49;95;464;41;54;1;25616
550;550;chicken drumstick fried;193;113;3;46;27;6;0;158;2;619;2;38;28;49;65;61;2;37;12;2;0;0;0;0;122;63;1;144;4;1058;1339;18;17;46519
551;551;quail egg;14;1;3;4;1;80;48;12;0;76;42;67;83;14;89;39;1;76;2;16;0;47;30;10;58;78;3;12;61;203;119;91;1;8343
552;552;duck meat cooked;472;397;135;181;51;0;0;266;0;1176;41;726;8;2;73;98;4;68;15;3;0;67;1;47;154;3;38;224;71;2184;2856;92;26;85544
553;553;chicken wing roasted;216;143;42;66;31;0;0;202;0;1199;39;505;73;17;5;69;80;1;54;8;5;0;94;6;24;153;92;7;162;95;125;1802;32;35155
554;554;quail meat cooked;1028;639;179;222;158;0;0;1137;0;3896;2;2718;3;1;98;20;14;359;0;28;104;3;32;74;68;27;201;997;0;126390;9785;63;14;2764
555;555;goose meat cooked;427;307;96;144;35;0;0;352;0;1274;89;727;81;1;39;76;5;58;21;5;0;2;24;26;182;4;4;308;82;378;4606;47;37;88168
556;556;chicken breast cooked;114;45;13;18;1;0;0;173;0;487;58;362;80;18;92;74;56;74;5;3;0;19;2;4;81;12;6;157;24;1241;1421;46;6;30552
557;557;chicken neck raw;149;131;36;53;28;0;0;7;0;495;27;30;66;79;50;28;21;18;4;5;0;0;2;0;9;75;1;65;93;56;685;73;9;30146
558;558;duck egg;130;96;26;46;9;1;7;9;0;6188;1;496;1;1;90;20;3;1;13;2;0;26;9;98;448;35;27;119;58;154;1554;58;1;672
559;559;pheasant breast raw;484;118;4;38;2;0;0;887;0;2111;1;2635;2;3;88;9;4;311;35;27;218;0;0;0;109;2;29;764;51;728;8809;60;23;1363
560;560;duck meat raw;5123;4988;1676;237;644;0;0;1457;0;9637;8;615;6;25;2;48;27;499;121;24;355;88;89;25;1395;3;304;1902;2;176250;265010;2;172;8505
561;561;squab meat raw;585;474;168;193;61;0;0;368;0;1891;1;1126;1;4;54;12;4;12;15;8;103;0;0;0;239;9;7;438;21;4935;396;87;44;1255
562;562;chicken drumstick raw;211;124;33;49;26;1;0;234;0;1224;1;964;67;1;39;42;2;64;14;4;0;44;3;7;133;39;8;266;64;2208;2966;63;26;50075
563;563;turkey meat roasted;284;111;32;4;32;31;0;428;0;1635;2;953;4;73;83;19;4;144;14;9;0;91;1;0;21;1;16;45;53;3345;3585;22;37;76629
564;564;chicken breast raw;299;161;46;66;34;0;0;363;0;1114;1;1209;26;1;82;57;1;172;14;9;0;53;5;0;191;3;13;435;17;3028;3828;29;14;72834
565;565;ground chicken cooked;474;274;78;122;52;0;0;584;0;2686;2;1629;2;0;3;93;79;8;178;33;14;0;0;1;44;201;2;23;703;38;5873;169930;47;87678
566;566;turkey wing cooked;426;231;63;87;55;0;0;509;0;1507;1;1107;0;92;95;51;2;107;11;8;0;30;3;0;446;1;27;465;50;3664;4948;26;39;1213
567;567;goose meat raw;6077;5507;1602;2911;616;0;0;2598;0;131040;12;8134;3;14;94;49;4;591;212;64;688;0;0;0;1966;44;41;2948;3;383290;504500;2;282;11172
568;568;turkey breast roasted;3266;128;363;423;311;0;0;4961;0;127870;11;109240;0;1;1;4;23;110;11;83;0;0;0;0;3629;8;242;4666;3;362880;497660;5;351;10112
569;569;chicken fajita strips;13;5;2;2;1;2;0;17;0;83;44;66;41;28;62;11;21;4;5;49;0;0;31;15;12;34;97;21;99;26;267;18;1;366
570;570;crispy chicken strips tyson;145;6;77;145;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60
