Column1;Unnamed: 0;food;Caloric Value;Fat;Saturated Fats;Monounsaturated Fats;Polyunsaturated Fats;Carbohydrates;Sugars;Protein;Dietary Fiber;Cholesterol;Sodium;Water;Vitamin A;Vitamin B1;Vitamin B11;Vitamin B12;Vitamin B2;Vitamin B3;Vitamin B5;Vitamin B6;Vitamin C;Vitamin D;Vitamin E;Vitamin K;Calcium;Copper;Iron;Magnesium;Manganese;Phosphorus;Potassium;Selenium;Zinc;Nutrition Density
489;489;seatrout cooked;247;86;24;21;17;0;0;399;0;1972;1;1338;6;1;33;32;4;54;16;9;0;0;0;0;409;71;7;744;48;5971;8128;2;11;90142
490;490;sockeye salmon raw;562;222;47;74;77;0;0;844;0;2099;4;2897;2;7;73;65;5;322;46;24;0;86;38;21;396;2;17;1188;64;105340;135830;1;17;1481
491;491;swordfish cooked;182;84;2;38;15;0;0;249;0;827;1;724;75;78;94;48;5;10;98;4;7;0;38;26;22;64;45;5;371;41;3222;5289;28;34203
492;492;american shad raw;362;253;58;105;6;0;0;312;0;1380;1;1255;9;3;96;57;4;155;14;7;0;97;22;19;865;1;18;552;17;5005;7066;92;7;144868
493;493;sardine canned in oil;310;171;23;58;77;0;0;367;0;2116;5;888;51;1;67;75;3;78;1;2;0;40;3;63;5692;3;44;581;2;7301;5915;77;2;627452
494;494;anchovy canned in oil;8;4;1;2;1;0;0;12;0;34;1;2;12;0;7;61;71;8;8;82;0;70;1;13;93;97;2;28;5;101;218;23;31;11106
495;495;salmon canned;520;203;55;71;56;0;0;791;0;1439;18;2611;64;79;72;55;6;258;21;14;0;0;59;20;9188;4;26;1107;22;130630;110700;2;37;1020882
496;496;sardines in tomato sauce canned;165;93;24;43;19;5;4;186;9;543;4;595;36;14;93;98;2;37;6;1;9;17;12;12;2136;2;2;303;2;3257;3035;24;12;244978
497;497;sockeye salmon canned;563;249;49;84;6;0;0;795;0;2662;14;2294;2;1;96;14;7;257;18;4;0;90;7;18;7818;2;22;1045;8;113910;105820;1;28;8886
498;498;tuna canned;102;24;6;6;9;0;0;189;0;336;3;586;17;32;87;75;79;46;86;2;0;70;7;99;112;99;8;264;78;1736;1896;25;4;3332
499;499;pink salmon canned;530;204;35;5;58;0;0;809;0;2261;17;3043;25;61;54;31;8;269;23;12;0;18;26;44;8837;3;26;1233;70;138510;141380;1;31;987651
500;500;cod canned;328;27;5;4;9;0;0;71;0;1716;7;2359;46;3;60;40;2;78;5;9;31;66;26;63;655;1;15;1279;61;8112;164740;1;18;143814
501;501;eastern oyster canned;110;4;1;4;12;63;0;114;0;891;2;1379;1;2;9;89;3;2;3;2;81;0;14;56;729;72;109;875;7;2252;371;78;1473;1137
502;502;chum salmon canned;520;203;55;71;56;0;0;791;0;1439;3;2611;14;92;54;12;6;258;21;14;0;0;0;0;9188;4;26;1107;37;130630;110700;2;37;1020805
503;503;tuna canned in oil;331;144;23;58;53;0;0;472;0;552;7;114;30;44;22;33;1;208;7;8;0;0;41;73;71;2;12;605;81;4753;5927;1;8;69953
504;504;wild pink salmon oceans;320;16;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160
505;505;shrimp canned;128;17;2;1;9;0;0;261;0;3226;11;971;0;39;78;81;99;7;2;54;52;0;14;0;1856;3;27;422;5;2496;1024;36;25;2213
506;506;alaska king crab raw;144;1;2;1;2;0;0;315;0;722;14;1369;48;15;82;4;26;19;6;3;12;0;0;0;791;16;1;843;21;3767;3509;2;102;124608
507;507;scallops fried;64;32;8;21;1;64;0;26;0;180;2;115;59;49;81;89;1;0;75;13;0;0;0;0;31;99;3;53;8;487;49;32;2;15698
508;508;shrimp cooked;7;92;23;3;0;13;0;13;0;116;12;39;21;31;98;77;2;1;26;41;0;80;1;1;5;10;9;2;77;168;94;80;8;6398
509;509;clams fried;19;1;3;4;3;1;0;13;0;57;68;58;8;91;59;83;42;2;10;11;9;0;0;0;59;69;13;13;78;177;306;22;1;11464
510;510;alaska king crab cooked;130;21;2;2;7;0;0;259;0;710;14;1039;18;5;2;20;70;18;5;2;102;0;0;0;791;16;1;844;93;3752;3511;3;102;11835
511;511;scallops cooked;11;58;92;96;86;5;0;21;0;41;60;7;50;91;11;15;67;49;1;4;32;0;0;0;0;1;57;41;37;4;426;314;42;2732
512;512;squid fried;140;6;15;22;17;62;0;144;0;2080;2;516;35;48;60;50;4;21;4;33;34;0;0;0;312;17;8;304;46;2008;2232;87;14;62028
513;513;oyster raw;41;12;3;2;4;25;0;47;0;250;59;41;93;52;88;18;1;1;3;26;4;0;0;0;4;8;26;11;3;81;84;100;83;19054
514;514;abalone;89;6;1;20;91;51;0;145;0;723;3;634;56;2;38;57;90;13;26;1;17;0;34;43;264;2;27;408;14;1615;2125;95;7;51092
515;515;queen crab raw;25;3;96;27;1;0;0;52;0;156;2;228;93;32;1;82;63;7;24;59;2;0;0;0;74;2;7;139;82;376;49;33;8;15607
516;516;whelk cooked;78;2;3;68;37;44;0;135;0;368;1;91;13;76;57;84;55;6;1;2;19;0;0;0;32;6;28;487;3;798;1964;47;9;54806
517;517;oyster cooked;41;12;3;2;4;25;0;47;0;250;66;16;82;99;5;7;1;9;2;43;32;0;2;47;4;7;23;11;3;608;755;64;83;17971
518;518;eastern oyster cooked;8;2;73;4;18;7;0;7;0;37;38;8;90;20;86;99;12;2;83;23;6;0;0;0;55;1;8;32;81;113;149;11;44;8598
519;519;blue mussels cooked;344;9;17;2;24;148;0;476;0;1120;7;1223;2;6;2;26;8;6;19;2;272;0;0;0;66;3;134;74;136;570;536;2;53;1782
520;520;octopus raw;23;3;2;42;38;6;0;42;0;136;64;227;59;66;9;43;64;6;1;1;14;0;3;74;15;1;15;85;19;526;991;44;5;23044
521;521;spiny lobster cooked;233;32;5;6;12;51;0;43;0;1467;4;1088;60;97;32;68;16;8;7;3;34;0;0;0;1027;7;23;831;19;3733;339;42;119;159731
522;522;blue mussels raw;129;34;6;8;9;55;0;179;0;420;4;1209;28;2;95;3;3;24;8;41;12;0;8;12;39;1;59;51;51;2955;480;63;24;8372
523;523;queen crab cooked;98;13;2;3;5;0;0;202;0;604;6;638;7;7;29;40;2;25;3;1;61;0;0;0;281;5;24;536;36;1088;170;56;31;58197
524;524;dungeness crab cooked;140;16;2;3;5;12;0;283;0;965;5;931;60;24;54;39;3;46;5;2;46;0;0;0;749;9;5;737;1;2223;5182;32;69;111171
525;525;dungeness crab raw;140;16;2;3;5;12;0;284;0;962;5;1291;26;33;86;17;3;51;6;2;57;0;0;0;75;11;6;734;1;2967;577;22;7;112564
526;526;shrimp fried;52;32;7;2;3;48;86;13;1;99;2;72;10;37;29;75;65;2;0;21;0;0;4;40;49;12;1;27;15;315;139;21;69;14433
527;527;shrimp raw;4;23;61;75;9;41;0;7;0;63;83;42;83;92;52;45;81;89;56;25;0;53;35;42;27;79;72;11;4;122;57;2;78;3712
528;528;blue crab cooked;71;6;2;1;2;0;0;152;0;825;3;677;4;29;36;48;96;33;23;8;1;28;0;16;27;774;7;4;306;87;1989;2202;76;16719
529;529;shrimp imitation;29;4;19;14;2;26;0;35;0;102;2;212;46;20;20;76;85;84;23;5;0;0;0;0;54;53;2;122;80;798;252;88;36;12119
530;530;conch baked;165;15;5;4;3;22;0;334;0;826;2;881;99;69;2;88;1;13;0;95;0;0;8;16;1245;6;18;3023;0;2756;207;7;22;163446
531;531;squid raw;26;4;1;94;1;9;0;44;0;659;90;222;77;14;43;27;1;6;1;33;13;0;3;0;91;5;2;93;48;625;696;88;4;16386
532;532;scallop raw;10;91;89;26;5;5;0;18;0;36;57;124;84;31;35;95;15;1;98;49;0;0;0;0;9;81;68;33;69;501;308;98;1;3417
533;533;lobster raw;116;11;3;3;4;0;0;248;0;1905;6;1214;92;25;33;5;86;24;22;2;0;0;13;0;126;2;4;57;22;2415;300;47;53;152362
534;534;scallop imitation;28;1;65;85;98;3;0;36;0;62;2;209;8;79;46;40;17;91;90;45;0;0;0;0;23;67;58;122;34;798;291;95;19;9105
535;535;blue crab raw;18;2;67;48;63;18;0;38;0;164;79;166;69;98;82;9;21;6;79;73;6;0;0;0;187;1;2;71;19;481;691;70;7;23615
536;536;whelk raw;39;1;96;67;5;22;0;67;0;184;73;187;43;89;27;21;88;3;37;97;11;0;13;28;161;3;14;243;1;399;982;11;5;27678
537;537;spiny lobster raw;234;32;5;6;12;51;0;431;0;1463;4;1548;25;71;94;8;43;89;7;3;42;0;0;0;1024;8;25;836;33;4974;3762;55;119;160501
538;538;clams canned;227;25;5;3;5;94;0;388;0;800;2;1044;2;31;99;10;1;9;4;71;0;63;18;37;104;1;43;512;2;5232;100480;89;13;1592
539;539;lobster cooked;134;13;3;4;5;0;0;285;0;2190;7;1172;77;74;77;71;99;31;27;25;2;0;0;15;0;144;23;4;645;49;2775;345;1;32314
540;540;eastern oyster fried;29;18;5;7;5;17;0;13;0;104;15;94;0;26;3;16;84;2;81;7;6;0;0;0;91;6;1;85;63;232;356;92;127;155
541;541;clams raw;195;22;4;3;4;81;0;333;0;681;14;1793;2;98;95;64;1;8;3;0;0;0;15;32;885;1;37;431;2;4495;1044;41;12;1360
542;542;octopus cooked;139;18;4;3;4;37;0;253;0;816;4;514;90;75;16;31;79;32;8;6;68;0;1;88;901;6;81;51;13;2372;5355;54;29;135853
543;543;eastern oyster raw;8;2;0;87;91;8;0;7;0;35;21;121;69;86;13;95;12;2;76;77;7;0;0;0;62;1;8;46;28;13;174;65;53;9448
544;544;oyster fried;61;3;8;12;8;67;0;21;0;181;1;111;36;39;35;81;20;7;2;19;7;0;0;0;46;1;7;39;15;327;304;74;26;17861
545;545;sturgeon smoked;49;12;3;7;1;0;0;88;0;226;2;177;20;26;6;11;78;31;3;90;0;48;1;22;48;60;3;133;42;795;1073;77;2;15175
546;546;chinook salmon smoked;159;59;13;28;14;0;0;249;0;313;11;979;19;10;19;7;1;64;12;4;0;90;18;39;15;3;12;245;55;223;238;27;4;47038
547;547;cisco smoked;50;34;5;16;6;0;0;46;0;91;1;198;50;79;31;40;0;7;9;80;0;47;98;94;74;15;1;48;47;425;829;50;76;15576
548;548;haddock smoked;33;3;49;6;55;0;0;71;0;218;2;202;87;50;79;80;94;14;94;1;0;74;2;78;139;1;4;153;75;71;1174;63;1;21719
549;549;whitefish smoked;147;13;3;4;4;0;0;318;0;449;14;963;86;80;82;17;1;33;1;5;0;78;3;97;245;4;7;313;91;1795;5753;30;7;58398
550;550;red salmon sockeye filets smoked;373;123;28;43;37;0;0;655;0;1674;65;258;47;5;78;88;6;246;3;9;0;0;13;0;626;2;11;626;48;702;103680;26;12;141587
